1000, t87, 19, 10, 8, 284, 1000, 22
1000, t755, 22, 10, 12, 194, 1000, 21
1000, t644, 22, 10, 11, 612, 1000, 23
1000, t37, 17, 10, 7, 119, 1000, 22
1000, t845, 22, 10, 12, 81, 1000, 22
1000, t526, 22, 10, 11, 2, 1000, 23
1000, t70, 19, 10, 8, 224, 1000, 23
1000, t710, 22, 10, 11, 394, 1000, 23
1000, t401, 22, 10, 11, 258, 1000, 22
1000, t185, 19, 10, 9, 627, 1000, 21
1000, t52, 19, 10, 8, 165, 1000, 22
1000, t343, 21, 10, 10, 828, 1000, 23
1000, t475, 21, 10, 11, 851, 1000, 22
1000, t154, 19, 10, 9, 507, 1000, 21
1000, t226, 21, 10, 10, 762, 1000, 23
1000, t257, 20, 10, 10, 868, 1000, 21
1000, t182, 20, 10, 9, 617, 1000, 23
1000, t482, 21, 10, 11, 979, 1000, 21
1000, t85, 18, 10, 8, 279, 1000, 22
1000, t645, 22, 10, 11, 106, 1000, 23
1000, t771, 23, 10, 12, 529, 1000, 22
1000, t92, 19, 10, 8, 297, 1000, 22
1000, t937, 23, 10, 12, 53, 1000, 23
1000, t794, 22, 10, 12, 906, 1000, 22
1000, t428, 22, 10, 11, 463, 1000, 22
1000, t190, 20, 10, 10, 649, 1000, 21
1000, t156, 20, 10, 9, 513, 1000, 23
1000, t953, 23, 10, 12, 855, 1000, 23
1000, t309, 20, 10, 10, 720, 1000, 22
1000, t640, 21, 10, 11, 362, 1000, 22
1000, t406, 21, 10, 11, 643, 1000, 22
1000, t981, 22, 10, 12, 390, 1000, 22
1000, t236, 20, 10, 10, 799, 1000, 21
1000, t617, 21, 10, 11, 534, 1000, 21
1000, t952, 22, 10, 12, 256, 1000, 21
1000, t617, 21, 10, 11, 534, 1000, 22
1000, t254, 21, 10, 10, 858, 1000, 23
1000, t633, 22, 10, 11, 681, 1000, 23
1000, t891, 23, 10, 12, 808, 1000, 23
1000, t568, 22, 10, 11, 117, 1000, 23
1000, t415, 21, 10, 11, 299, 1000, 21
1000, t922, 22, 10, 12, 725, 1000, 21
1000, t136, 20, 10, 9, 442, 1000, 22
1000, t651, 21, 10, 11, 63, 1000, 22
1000, t921, 22, 10, 12, 42, 1000, 21
1000, t737, 22, 10, 11, 717, 1000, 22
1000, t386, 21, 10, 11, 486, 1000, 21
1000, t501, 21, 10, 11, 523, 1000, 21
1000, t667, 22, 10, 11, 324, 1000, 22
1000, t898, 23, 10, 12, 67, 1000, 23
